property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009679,-38.486305",61.0,"$129,501.34"
apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.822772,-39.026363",65.0,"$95,175.68"
house,|Brasil|Bahia|Vitória da Conquista|,Northeast,"-14.859674,-40.820404",190.0,"$259,002.68"
apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.83119,-39.028763",78.0,"$102,976.97"
apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.840458,-39.02848",85.0,"$85,814.14"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",196.0,"$212,194.96"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",225.0,"$468,077.13"
house,|Brasil|Bahia|Salvador|Vila Laura|,Northeast,"-12.971625,-38.486305",162.0,"$171,628.28"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",225.0,"$468,077.13"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",196.0,"$212,194.96"
house,|Brasil|Bahia|Salvador|Vila Laura|,Northeast,"-12.971625,-38.486305",162.0,"$171,628.28"
apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.957254,-38.429649",142.0,"$280,846.28"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004878,-38.532276",100.0,"$236,727.47"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",103.0,"$246,196.57"
house,|Brasil|Bahia|Salvador|,Northeast,,188.0,"$109,217.99"
house,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.950598,-38.40873",162.0,"$214,632.91"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,,130.0,"$134,182.11"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",113.0,"$230,918.05"
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",106.0,"$224,677.02"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",60.0,"$78,012.85"
apartment,|Brasil|Bahia|Salvador|Acupe de Brotas|,Northeast,"-12.993782,-38.492218",78.0,"$121,700.05"
apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.004889,-38.517654",144.0,"$368,220.68"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",82.0,"$143,543.65"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",82.0,"$149,784.68"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",160.0,"$187,230.85"
apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.984901,-38.439594",78.0,"$171,628.28"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.972229,-38.501419",97.0,"$180,989.82"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.98223,-38.43898",90.0,"$84,253.88"
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.972744,-38.438107",78.0,"$109,217.99"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004092,-38.5047",85.0,"$282,406.54"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004092,-38.5047",110.0,"$365,100.16"
house,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",250.0,"$243,400.11"
house,|Brasil|Bahia|Camaçari|Alphaville|,Northeast,"-12.826232,-38.265358",243.0,"$305,810.39"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.98223,-38.43898",90.0,"$84,253.88"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",82.0,"$149,784.68"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.984901,-38.439594",78.0,"$171,628.28"
apartment,|Brasil|Bahia|Salvador|,Northeast,,97.0,"$180,989.82"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",82.0,"$143,543.65"
apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.004889,-38.517654",144.0,"$368,220.68"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",160.0,"$187,230.85"
apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.829777,-39.027883",99.0,"$137,302.62"
house,|Brasil|Bahia|Porto Seguro|,Northeast,"-16.395369,-39.044313",117.0,"$124,820.57"
apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.806183,-39.037075",76.0,"$106,097.48"
apartment,|Brasil|Bahia|Salvador|,Northeast,,94.0,"$205,163.81"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004878,-38.532276",150.0,"$173,600.15"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",130.0,"$213,755.22"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",110.0,"$99,856.45"
apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.000164,-38.489021",195.0,"$405,666.85"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.984901,-38.439594",96.0,"$134,182.11"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",168.0,"$246,196.57"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",207.0,"$268,291.14"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-13.000018,-38.511448",173.0,"$265,243.71"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",110.0,"$99,856.45"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",78.0,"$134,182.11"
apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.000164,-38.489021",195.0,"$405,666.85"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.984901,-38.439594",96.0,"$134,182.11"
house,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.9991643,-38.5205235",250.0,"$202,833.42"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",78.0,"$134,182.11"
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,,76.0,"$121,700.05"
apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.941992,-38.403465",112.0,"$190,351.36"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.957254,-38.429649",54.0,"$93,615.42"
house,|Brasil|Bahia|Lauro de Freitas|Jockey Clube|,Northeast,"-12.852844,-38.32711",124.0,"$131,061.59"
apartment,|Brasil|Bahia|Ilhéus|,Northeast,,140.0,"$124,820.57"
apartment,|Brasil|Bahia|Ilhéus|,Northeast,,200.0,"$124,820.57"
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.994164,-38.518372",76.0,"$121,700.05"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",140.0,"$168,507.77"
apartment,|Brasil|Bahia|Salvador|Vila Laura|,Northeast,"-12.974552,-38.496819",70.0,"$98,296.19"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",114.0,"$234,038.56"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",114.0,"$202,833.42"
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.99086,-38.478081",90.0,"$157,818.31"
apartment,|Brasil|Bahia|Salvador|Stiep|,Northeast,"-12.9808591,-38.4468721",76.0,"$120,139.79"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",140.0,"$168,507.77"
apartment,|Brasil|Bahia|Salvador|Vila Laura|,Northeast,"-12.974552,-38.496819",70.0,"$98,296.19"
apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.981397,-38.441444",75.0,"$132,621.85"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.974552,-38.496819",115.0,"$109,217.99"
apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.002785,-38.519222",126.0,"$268,291.14"
apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,,97.0,"$185,670.59"
apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.00525,-38.516327",90.0,"$166,947.51"
apartment,|Brasil|Bahia|Lauro de Freitas|Jockey Clube|,Northeast,"-12.852844,-38.32711",112.0,"$121,700.05"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",142.0,"$296,448.85"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9929207,-38.4924703",91.0,"$81,133.37"
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.010818,-38.48336",87.0,"$92,679.27"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",217.0,"$234,038.56"
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.971983,-38.435127",71.0,"$111,714.41"
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.972744,-38.438107",71.0,"$108,281.84"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.009623,-38.514156",59.0,"$268,291.14"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.984853,-38.518036",75.0,"$96,735.94"
apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.957254,-38.429649",195.0,"$520,800.45"
apartment,|Brasil|Bahia|Vitória da Conquista|,Northeast,"-14.861924,-40.844535",85.0,"$96,735.94"
apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.82782,-39.029419",60.0,"$78,012.85"
house,|Brasil|Bahia|Ilhéus|,Northeast,,200.0,"$93,615.42"
house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.798148,-39.04372",151.0,"$123,793.80"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",160.0,"$152,905.19"
apartment,|Brasil|Bahia|Salvador|Stiep|,Northeast,"-12.983953,-38.44249",80.0,"$107,657.74"
apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,,85.0,"$168,507.77"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",100.0,"$227,797.54"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.002345,-38.528343",90.0,"$165,387.25"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004878,-38.532276",77.0,"$104,160.09"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",58.0,"$104,160.09"
house,|Brasil|Bahia|,Northeast,"-14.849859,-40.853519",80.0,"$140,423.14"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",98.0,"$140,423.14"
apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",71.0,"$81,133.37"
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9429024,-38.3982041",85.0,"$117,019.28"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",85.0,"$149,784.68"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",78.0,"$106,097.48"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",97.0,"$185,670.59"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.971983,-38.435127",71.0,"$111,714.41"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",217.0,"$234,038.56"
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.010818,-38.48336",87.0,"$92,679.27"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.972744,-38.438107",71.0,"$108,281.84"
apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",71.0,"$81,133.37"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.974277,-38.4745407",60.0,"$74,892.34"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",98.0,"$140,423.14"
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,,89.0,"$171,628.28"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",195.0,"$436,871.99"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",112.0,"$227,797.54"
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9429024,-38.3982041",149.0,"$452,474.56"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",66.0,"$140,423.14"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",60.0,"$132,567.38"
apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.9419975,-38.4125249",71.0,"$93,615.42"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9634762,-38.4383631",72.0,"$94,059.71"
apartment,|Brasil|Bahia|Vitória da Conquista|,Northeast,"-14.855744,-40.819691",85.0,"$109,217.99"
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.0087625,-38.4915625",67.0,"$112,338.51"
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-15.61667,-39.7",243.0,"$468,077.13"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",244.0,"$343,256.56"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",136.0,"$274,605.25"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",105.0,"$177,869.31"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.980449,-38.4560755",78.0,"$98,296.19"
house,|Brasil|Bahia|Lauro de Freitas|Miragem|,Northeast,"-12.852844,-38.32711",190.0,"$234,038.56"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",195.0,"$337,015.54"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.954545,-38.427147",72.0,"$75,516.44"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",192.0,"$249,641.14"
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,,74.0,"$111,714.41"
apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,,146.0,"$246,520.62"
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.974941,-38.440117",73.0,"$78,012.85"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.974941,-38.440117",73.0,"$78,012.85"
house,|Brasil|Bahia|Lauro de Freitas|Vilas do Atlântico|,Northeast,,200.0,"$234,038.56"
apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,,210.0,"$457,673.12"
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",76.0,"$179,912.88"
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.9928931,-38.4665922",93.0,"$109,217.99"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",181.0,"$218,435.99"
apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.993533,-38.526047",70.0,"$154,661.95"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",155.0,"$331,418.47"
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.964468,-38.417938",113.0,"$192,538.34"
apartment,|Brasil|Bahia|Salvador|Vila Laura|,Northeast,"-12.971625,-38.486305",85.0,"$101,003.72"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",166.0,"$343,256.56"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.993305,-38.45739",188.0,"$514,884.85"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",166.0,"$343,256.56"
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",93.0,"$149,784.68"
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",100.0,"$235,598.82"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",109.0,"$106,097.48"
house,|Brasil|Bahia|Lauro de Freitas|Miragem|,Northeast,"-12.852844,-38.32711",173.0,"$180,989.82"
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",100.0,"$235,598.82"
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",93.0,"$149,784.68"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",109.0,"$106,097.48"
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",118.0,"$234,038.56"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.002345,-38.528343",60.0,"$75,752.79"
apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.839026,-39.026442",78.0,"$104,537.22"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.981397,-38.441444",86.0,"$196,592.39"
house,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.00919,-38.49017",200.0,"$202,833.42"
house,|Brasil|Bahia|Lauro de Freitas|Caji|,Northeast,"-12.852844,-38.32711",200.0,"$171,628.28"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",118.0,"$162,266.74"
apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,,86.0,"$196,592.39"
house,|Brasil|Bahia|,Northeast,"-13.022925,-38.71587",174.0,"$101,416.71"
apartment,|Brasil|Bahia|Salvador|Pituaçu|,Northeast,"-12.964468,-38.417938",120.0,"$93,303.37"
apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.993533,-38.526047",98.0,"$265,134.77"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",118.0,"$162,266.74"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-13.000018,-38.511448",210.0,"$474,454.84"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-13.000018,-38.511448",210.0,"$474,454.84"
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.0087625,-38.4915625",90.0,"$106,097.48"
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",76.0,"$187,886.16"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",125.0,"$165,387.25"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.9371316,-38.3556842",79.0,"$124,820.57"
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",76.0,"$187,886.16"
apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",125.0,"$165,387.25"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.9371316,-38.3556842",79.0,"$124,820.57"
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,,120.0,"$202,833.42"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",142.0,"$296,448.85"
apartment,|Brasil|Bahia|Salvador|Pituaçu|,Northeast,"-12.964468,-38.417938",77.0,"$143,543.65"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.0051811,-38.5257172",130.0,"$135,742.37"
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",140.0,"$93,615.42"
apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.9903761,-38.4468721",80.0,"$81,133.37"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.954545,-38.427147",72.0,"$92,055.17"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-14.6833333,-41.0333333",147.0,"$358,859.13"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",74.0,"$87,998.50"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.981397,-38.441444",85.0,"$93,459.40"
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.996323,-38.481049",80.0,"$93,615.42"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.981397,-38.441444",85.0,"$93,459.40"
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,,80.0,"$93,615.42"
apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992102,-38.521461",190.0,"$224,677.02"
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.971756,-38.438103",112.0,"$142,036.48"
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-13.000443,-38.45739",169.0,"$249,641.14"
apartment,|Brasil|Bahia|Vitória da Conquista|,Northeast,,92.0,"$99,856.45"
apartment,|Brasil|Bahia|Vitória da Conquista|,Northeast,"-14.863308,-40.820861",235.0,"$280,846.28"
house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.793505,-39.04638",95.0,"$85,814.14"
apartment,|Brasil|Bahia|Vitória da Conquista|,Northeast,"-14.865113,-40.823597",85.0,"$109,217.99"
apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",68.0,"$162,266.74"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",105.0,"$129,501.34"
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",150.0,"$170,380.07"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",105.0,"$129,501.34"
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",150.0,"$170,380.07"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.97821,-38.475792",107.0,"$155,713.66"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.003731,-38.527168",78.0,"$161,954.69"
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",155.0,"$405,666.85"
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009679,-38.486305",61.0,"$112,338.51"
apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9403853,-38.4100649",59.0,"$102,976.97"
apartment,|Brasil|Bahia|Lauro de Freitas|Jardim Aeroporto|,Northeast,"-12.852844,-38.32711",66.0,"$109,217.99"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.97821,-38.475792",107.0,"$155,713.66"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.003731,-38.527168",78.0,"$161,954.69"
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",155.0,"$405,666.85"
apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009679,-38.486305",61.0,"$112,338.51"
apartment,|Brasil|Bahia|Salvador|Stiep|,Northeast,"-12.983234,-38.443928",91.0,"$171,628.28"
apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.002883,-38.486099",156.0,"$322,037.07"
apartment,|Brasil|Bahia|Salvador|Cabula|,Northeast,"-12.9571867,-38.4648127",73.0,"$87,374.39"
apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.978013,-38.443554",78.0,"$121,700.05"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",66.0,"$134,182.11"
apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.996323,-38.481049",60.0,"$77,076.70"
apartment,|Brasil|Bahia|Lauro de Freitas|Jardim Aeroporto|,Northeast,"-12.852844,-38.32711",87.0,"$132,621.85"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.9572541,-38.4296498",243.0,"$524,246.39"
apartment,|Brasil|Bahia|Salvador|Cabula|,Northeast,"-12.9571867,-38.4648127",73.0,"$87,374.39"
apartment,|Brasil|Bahia|Salvador|,Northeast,"-13.0010618,-38.5233874",155.0,"$405,666.85"
apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.941992,-38.403465",106.0,"$190,351.36"
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.968704,-38.435516",81.0,"$98,608.25"
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.965071,-38.435036",54.0,"$74,892.34"
apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.98223,-38.43898",130.0,"$205,953.94"
apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.98223,-38.43898",63.0,"$86,438.24"
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.971983,-38.435127",97.0,"$102,976.97"
house,|Brasil|Bahia|Salvador|Pituaçu|,Northeast,"-12.968771,-38.42057",110.0,"$90,494.91"
apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.96958,-38.435284",123.0,"$114,834.92"
apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.941992,-38.403465",130.0,"$290,385.70"
apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004878,-38.532276",93.0,"$151,505.58"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",214.0,"$268,291.14"
apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-13.000443,-38.45739",110.0,"$179,912.88"
apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",140.0,"$202,007.44"
apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",85.0,"$252,509.31"
