property_type,state,region,lat,lon,area_m2,price_brl
house,Rio Grande do Sul,South,-30.11273,-51.243073,92.0,329382.13
apartment,Rio Grande do Sul,South,-30.042519,-51.215469,71.0,504797.64
apartment,Rio Grande do Sul,South,-30.043938,-51.191223,107.0,323070.49
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,,1080267.01
house,Rio Grande do Sul,South,-30.041365,-51.133099,70.0,244541.25
house,Rio Grande do Sul,South,-33.692432,-53.462025,,529007.65
apartment,Rio Grande do Sul,South,-30.0108106,-51.1402513,,414222.98
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,74.0,577488.51
apartment,Rio Grande do Sul,South,-29.718527,-53.806866,88.0,259513.19
apartment,Rio Grande do Sul,South,-30.046354,-51.191242,,898539.83
house,Rio Grande do Sul,South,-29.89407,-51.1507,77.0,301868.99
apartment,Rio Grande do Sul,South,-30.05051,-51.188564,72.0,588895.33
house,Rio Grande do Sul,South,-30.1496646,-51.2215859,62.0,249531.9
apartment,Rio Grande do Sul,South,-30.081381,-51.205845,,387273.53
apartment,Rio Grande do Sul,South,-30.031038,-51.217381,126.0,423206.12
apartment,Rio Grande do Sul,South,-30.034788,-51.195995,102.0,489082.54
apartment,Rio Grande do Sul,South,-29.3297879474,-49.7217282444,151.0,1060075.11
apartment,Rio Grande do Sul,South,-30.048101,-51.171612,73.0,656236.96
apartment,Rio Grande do Sul,South,-29.6817289,-53.8064253,,555277.43
apartment,Rio Grande do Sul,South,-30.023415,-51.20953,107.0,718651.91
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,86.0,558951.47
house,Rio Grande do Sul,South,-30.106512,-51.121956,99.0,519026.39
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,72.0,469120.01
apartment,Rio Grande do Sul,South,-30.041092,-51.221848,89.0,302878.6
house,Rio Grande do Sul,South,-30.0295749,-51.167742,249.0,1497191.5
apartment,Rio Grande do Sul,South,-30.039059,-51.19474,99.0,666332.92
apartment,Rio Grande do Sul,South,-30.048101,-51.171612,161.0,1297330.02
apartment,Rio Grande do Sul,South,-30.035332,-51.135017,56.0,297442.03
apartment,Rio Grande do Sul,South,-30.088015,-51.237003,,310955.35
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,64.0,578914.03
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,68.0,558951.47
apartment,Rio Grande do Sul,South,-30.02816,-51.185524,106.0,399251.07
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,65.0,272590.73
apartment,Rio Grande do Sul,South,-30.045778,-51.171303,128.0,701668.75
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,147.0,529007.65
house,Rio Grande do Sul,South,-29.7745009,-51.1217621,,374559.86
apartment,Rio Grande do Sul,South,-30.102926,-51.242554,58.0,323070.49
apartment,Rio Grande do Sul,South,-29.691094,-53.7931105,100.0,413934.08
house,Rio Grande do Sul,South,-29.7158337,-53.8080141,200.0,428068.41
apartment,Rio Grande do Sul,South,-30.03689,-51.199066,84.0,625949.09
apartment,Rio Grande do Sul,South,-30.039816,-51.223164,64.0,268496.33
house,Rio Grande do Sul,South,-28.2500755191,-52.8683116411,147.0,439176.16
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,238.0,898539.83
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,100.0,658764.27
apartment,Rio Grande do Sul,South,-29.3344085,-49.7239813,152.0,656236.96
apartment,Rio Grande do Sul,South,-30.029697,-51.202991,78.0,717794.01
house,Rio Grande do Sul,South,-30.106512,-51.121956,96.0,580204.6
apartment,Rio Grande do Sul,South,-30.005852,-51.1311,80.0,479775.86
apartment,Rio Grande do Sul,South,-30.03548,-51.191505,123.0,757196.48
house,Rio Grande do Sul,South,-30.050968,-51.202202,82.0,333166.46
apartment,Rio Grande do Sul,South,-30.034246,-51.213203,128.0,503788.07
apartment,Rio Grande do Sul,South,-30.040466,-51.182224,91.0,856393.54
house,Rio Grande do Sul,South,-30.1567617,-51.1817548,111.0,282686.67
apartment,Rio Grande do Sul,South,-30.1589829,-51.1813661,69.0,295645.41
apartment,Rio Grande do Sul,South,-30.0448,-51.167519,66.0,383646.22
house,Rio Grande do Sul,South,-30.1438901,-51.1641748,171.0,434125.98
house,Rio Grande do Sul,South,-30.039631,-51.119343,,446163.05
apartment,Rio Grande do Sul,South,-30.051098,-51.216896,83.0,642102.63
apartment,Rio Grande do Sul,South,-29.400955,-50.908092,75.0,896343.96
apartment,Rio Grande do Sul,South,-30.031057,-51.154961,180.0,989403.42
apartment,Rio Grande do Sul,South,-29.335586988,-49.731770435,98.0,490663.32
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,67.0,503788.07
apartment,Rio Grande do Sul,South,-30.022842,-51.193993,150.0,1187771.93
apartment,Rio Grande do Sul,South,-30.028967,-51.151142,75.0,449157.45
apartment,Rio Grande do Sul,South,-30.006578,-51.1507,67.0,451289.09
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,,545181.47
apartment,Rio Grande do Sul,South,-30.042011,-51.210697,70.0,333166.46
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,74.0,484605.74
house,Rio Grande do Sul,South,-30.104511,-51.1959848,201.0,403838.12
house,Rio Grande do Sul,South,-30.1511948,-51.1774706,65.0,241293.26
apartment,Rio Grande do Sul,South,-29.6937248,-53.796074,89.0,412625.95
house,Rio Grande do Sul,South,-30.088226,-51.069729,220.0,449157.45
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,138.0,1396380.62
apartment,Rio Grande do Sul,South,-30.045994,-51.18853,71.0,272590.73
house,Rio Grande do Sul,South,-30.002295,-51.123158,239.0,888333.61
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,79.0,454317.88
apartment,Rio Grande do Sul,South,-30.004568,-51.16246,,267542.73
apartment,Rio Grande do Sul,South,-30.020874,-51.171539,,790068.94
house,Rio Grande do Sul,South,-30.045074,-51.136372,,424030.02
apartment,Rio Grande do Sul,South,-30.055977,-51.208221,91.0,299438.28
house,Rio Grande do Sul,South,-30.077648,-51.206123,74.0,353358.36
apartment,Rio Grande do Sul,South,-29.331008646,-49.7246640264,,1347472.36
apartment,Rio Grande do Sul,South,-30.0225336,-51.2021744,131.0,1362953.71
house,Rio Grande do Sul,South,-30.083546,-51.211407,154.0,631400.92
apartment,Rio Grande do Sul,South,-30.060022,-51.167828,74.0,454148.07
apartment,Rio Grande do Sul,South,-30.057297,-51.155926,66.0,439173.95
apartment,Rio Grande do Sul,South,-30.019091,-51.1663542,95.0,697990.68
house,Rio Grande do Sul,South,-30.056164,-51.191223,219.0,748595.73
apartment,Rio Grande do Sul,South,-30.048243,-51.205936,77.0,494701.71
house,Rio Grande do Sul,South,-29.7104326,-53.742095,90.0,383646.22
apartment,Rio Grande do Sul,South,-30.046354,-51.191242,138.0,888443.9
house,Rio Grande do Sul,South,-30.047588,-51.135654,83.0,239550.63
apartment,Rio Grande do Sul,South,-30.03689,-51.199066,153.0,1161034.64
apartment,Rio Grande do Sul,South,-30.020874,-51.171539,86.0,798502.15
apartment,Rio Grande do Sul,South,-30.030588,-51.138939,63.0,403838.12
apartment,Rio Grande do Sul,South,-30.0583995,-51.2149671,73.0,299849.81
apartment,Rio Grande do Sul,South,-30.036743,-51.209606,112.0,449157.45
apartment,Rio Grande do Sul,South,-30.103489,-51.253208,71.0,588085.22
apartment,Rio Grande do Sul,South,-30.049839,-51.218689,64.0,383646.22
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,116.0,796505.87
apartment,Rio Grande do Sul,South,-30.038136,-51.188606,71.0,445958.43
house,Rio Grande do Sul,South,-30.1519897,-51.1722142,97.0,424030.02
apartment,Rio Grande do Sul,South,-30.03949,-51.189323,120.0,1428431.49
apartment,Rio Grande do Sul,South,-30.047588,-51.135654,68.0,301868.99
apartment,Rio Grande do Sul,South,-30.050968,-51.202202,123.0,341243.21
apartment,Rio Grande do Sul,South,-29.768956,-51.1450793,67.0,464413.85
apartment,Rio Grande do Sul,South,-30.038136,-51.188606,,259513.19
apartment,Rio Grande do Sul,South,-30.0462803,-51.2204935,60.0,434185.54
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,81.0,578914.03
apartment,Rio Grande do Sul,South,-30.019569,-51.149391,163.0,562944.0
house,Rio Grande do Sul,South,-29.815346,-50.070118,110.0,383646.22
apartment,Rio Grande do Sul,South,-30.043938,-51.191223,241.0,850404.77
apartment,Rio Grande do Sul,South,-29.6842966276,-53.7979231743,98.0,392732.58
apartment,Rio Grande do Sul,South,-29.6892764,-53.8086158,77.0,297830.6
apartment,Rio Grande do Sul,South,-29.6828502,-53.8084055,95.0,403838.12
apartment,Rio Grande do Sul,South,-30.035332,-51.135017,66.0,279475.72
house,Rio Grande do Sul,South,-30.005852,-51.1311,223.0,648782.97
apartment,Rio Grande do Sul,South,-30.008877,-51.156837,71.0,532056.72
apartment,Rio Grande do Sul,South,-30.023745,-51.219398,71.0,343262.39
house,Rio Grande do Sul,South,-30.163448,-51.176823,101.0,252398.8
apartment,Rio Grande do Sul,South,-29.7042688277,-53.724005219,91.0,439173.95
house,Rio Grande do Sul,South,-30.021368,-51.067116,97.0,312974.53
apartment,Rio Grande do Sul,South,-30.031057,-51.154961,70.0,454317.88
apartment,Rio Grande do Sul,South,-30.104361,-51.252487,58.0,499749.67
apartment,Rio Grande do Sul,South,-30.029697,-51.202991,139.0,848408.53
apartment,Rio Grande do Sul,South,-30.0999149,-51.0782826,229.0,252398.8
apartment,Rio Grande do Sul,South,-30.098661,-51.245811,94.0,582806.73
apartment,Rio Grande do Sul,South,-30.023874,-51.133713,237.0,1211514.4
apartment,Rio Grande do Sul,South,-29.6953311468,-53.8110328471,,340169.89
apartment,Rio Grande do Sul,South,-29.6871836809,-53.8206873692,88.0,300536.32
apartment,Rio Grande do Sul,South,-29.6951303,-53.8014898,70.0,337367.15
apartment,Rio Grande do Sul,South,-29.6888747365,-53.8210725386,,553258.22
apartment,Rio Grande do Sul,South,-30.0415934,-51.1428597,69.0,267441.79
apartment,Rio Grande do Sul,South,-30.03809,-51.20953,118.0,479101.27
apartment,Rio Grande do Sul,South,-30.041164,-51.198071,107.0,499063.83
apartment,Rio Grande do Sul,South,-30.072315,-51.196423,72.0,563942.12
apartment,Rio Grande do Sul,South,-30.046341,-51.198322,80.0,333166.46
apartment,Rio Grande do Sul,South,-29.772957,-51.140244,168.0,873299.97
house,Rio Grande do Sul,South,-30.088015,-51.237003,123.0,430087.59
house,Rio Grande do Sul,South,-30.055702,-51.146851,79.0,291773.02
house,Rio Grande do Sul,South,-30.13772,-51.213364,85.0,294447.66
apartment,Rio Grande do Sul,South,-30.05607,-51.191494,81.0,454317.88
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,68.0,499063.83
apartment,Rio Grande do Sul,South,-30.015366,-51.193504,64.0,369307.22
apartment,Rio Grande do Sul,South,-30.060946,-51.166382,68.0,312974.53
house,Rio Grande do Sul,South,-30.185879,-51.153313,159.0,424204.24
apartment,Rio Grande do Sul,South,-29.94697,-51.081474,60.0,281677.09
apartment,Rio Grande do Sul,South,-30.040146,-51.176842,,349344.66
apartment,Rio Grande do Sul,South,-30.033052,-51.188232,184.0,1110554.87
apartment,Rio Grande do Sul,South,-30.055731,-51.221252,,848060.07
apartment,Rio Grande do Sul,South,-30.029264,-51.191223,87.0,728633.21
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,95.0,696620.79
apartment,Rio Grande do Sul,South,-30.111597,-51.243599,,676428.86
apartment,Rio Grande do Sul,South,-30.055977,-51.208221,74.0,616842.9
apartment,Rio Grande do Sul,South,-30.031038,-51.217381,110.0,578914.03
apartment,Rio Grande do Sul,South,-30.05298,-51.193569,97.0,757196.48
apartment,Rio Grande do Sul,South,-30.022842,-51.193993,100.0,848408.53
apartment,Rio Grande do Sul,South,-30.008984,-51.20121,65.0,353358.36
house,Rio Grande do Sul,South,-30.1519897,-51.1722142,197.0,648782.97
house,Rio Grande do Sul,South,-28.6263932,-53.5788278,190.0,373550.26
apartment,Rio Grande do Sul,South,-30.055332,-51.147655,79.0,434125.98
apartment,Rio Grande do Sul,South,-29.6954064,-53.7983547,228.0,1292282.02
apartment,Rio Grande do Sul,South,-30.0986594,-51.2370837,61.0,289457.01
apartment,Rio Grande do Sul,South,-30.050968,-51.202202,60.0,438178.03
apartment,Rio Grande do Sul,South,-29.7050721,-53.8160066,68.0,307926.56
apartment,Rio Grande do Sul,South,-30.068159,-51.229153,102.0,580517.3
house,Rio Grande do Sul,South,-30.0914752,-51.0064394,200.0,249531.9
apartment,Rio Grande do Sul,South,-30.045439,-51.203999,59.0,484605.74
apartment,Rio Grande do Sul,South,-30.031979,-51.233303,199.0,1247659.6
house,Rio Grande do Sul,South,-30.002295,-51.123158,219.0,748595.73
apartment,Rio Grande do Sul,South,-30.032816,-51.216465,92.0,393742.15
house,Rio Grande do Sul,South,-30.161753,-51.161156,159.0,634764.72
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,63.0,480567.38
house,Rio Grande do Sul,South,-29.33136,-49.803558,132.0,272590.73
apartment,Rio Grande do Sul,South,-30.023874,-51.133713,88.0,379288.51
apartment,Rio Grande do Sul,South,-30.05298,-51.193569,64.0,538988.95
apartment,Rio Grande do Sul,South,-30.03804,-51.213978,99.0,423206.12
apartment,Rio Grande do Sul,South,-30.046341,-51.198322,98.0,430087.59
house,Rio Grande do Sul,South,-30.130329,-51.229183,198.0,586899.05
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,,827868.17
apartment,Rio Grande do Sul,South,-30.029264,-51.191223,70.0,474110.62
apartment,Rio Grande do Sul,South,-30.081381,-51.205845,74.0,535085.5
apartment,Rio Grande do Sul,South,-30.038136,-51.188606,115.0,706716.72
apartment,Rio Grande do Sul,South,-30.038136,-51.188606,61.0,430087.59
apartment,Rio Grande do Sul,South,-30.005619,-51.151623,103.0,716812.68
apartment,Rio Grande do Sul,South,-30.038136,-51.188606,,259513.19
apartment,Rio Grande do Sul,South,-30.0355989,-51.2269285,70.0,374297.86
apartment,Rio Grande do Sul,South,-30.031057,-51.154961,58.0,745738.1
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,97.0,656236.96
house,Rio Grande do Sul,South,-30.005852,-51.1311,135.0,668745.53
apartment,Rio Grande do Sul,South,-30.093275,-51.202991,64.0,262494.77
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,97.0,696620.79
house,Rio Grande do Sul,South,-30.050968,-51.202202,191.0,1611314.16
house,Rio Grande do Sul,South,-30.147294,-51.2177114,219.0,529007.65
apartment,Rio Grande do Sul,South,-30.024878,-51.204952,,464413.85
apartment,Rio Grande do Sul,South,-30.059776,-51.163342,69.0,299438.28
apartment,Rio Grande do Sul,South,-29.999523,-51.15189,148.0,848408.53
apartment,Rio Grande do Sul,South,-30.022842,-51.193993,71.0,434185.54
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,105.0,899313.03
house,Rio Grande do Sul,South,-30.1056334,-51.2199752,241.0,524989.57
house,Rio Grande do Sul,South,-30.00388,-51.162075,180.0,792532.34
house,Rio Grande do Sul,South,-30.128086,-51.218689,193.0,698689.35
apartment,Rio Grande do Sul,South,-30.045074,-51.136372,75.0,367310.97
house,Rio Grande do Sul,South,-29.99622,-51.135017,82.0,257446.8
apartment,Rio Grande do Sul,South,-29.7004034057,-53.7181816862,70.0,249531.9
house,Rio Grande do Sul,South,-30.003588,-51.144939,,733623.82
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,69.0,328118.46
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,76.0,388694.19
apartment,Rio Grande do Sul,South,-29.7093383,-53.7183628,73.0,328118.46
house,Rio Grande do Sul,South,-29.6734298881,-53.8055426497,133.0,398790.15
house,Rio Grande do Sul,South,-30.130054,-51.226753,151.0,424030.02
apartment,Rio Grande do Sul,South,-29.6992724,-53.8104396,139.0,749119.73
apartment,Rio Grande do Sul,South,-29.6808519,-53.8129453,161.0,675898.82
house,Rio Grande do Sul,South,-30.128674,-51.234386,180.0,807676.27
apartment,Rio Grande do Sul,South,-29.694279,-53.8130824,91.0,292782.63
apartment,Rio Grande do Sul,South,-29.6977944,-53.8034803,,289753.84
apartment,Rio Grande do Sul,South,-30.056164,-51.191223,,646140.99
apartment,Rio Grande do Sul,South,-30.039001,-51.18441,71.0,763254.05
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,95.0,778539.59
house,Rio Grande do Sul,South,-30.068159,-51.229153,101.0,908635.8
house,Rio Grande do Sul,South,-30.057297,-51.155926,,1122893.63
house,Rio Grande do Sul,South,-29.6969227,-53.8429729,100.0,323070.49
house,Rio Grande do Sul,South,-29.6885298,-53.8107637,205.0,1211514.4
house,Rio Grande do Sul,South,-30.038944,-51.218224,121.0,545181.47
apartment,Rio Grande do Sul,South,-29.99622,-51.135017,66.0,429078.02
apartment,Rio Grande do Sul,South,-30.027887,-51.21109,124.0,578454.94
apartment,Rio Grande do Sul,South,-30.022408,-51.182068,113.0,1207734.48
house,Rio Grande do Sul,South,-29.7020539,-53.7350577,,1097940.43
apartment,Rio Grande do Sul,South,-30.019091,-51.1663542,71.0,585900.93
apartment,Rio Grande do Sul,South,-30.045778,-51.171303,,502778.46
house,Rio Grande do Sul,South,-29.7151093633,-53.7849983434,70.0,282686.67
apartment,Rio Grande do Sul,South,-30.022511,-51.161591,148.0,1587023.0
apartment,Rio Grande do Sul,South,-29.697925,-53.8174107,84.0,287290.44
house,Rio Grande do Sul,South,-30.161716,-51.202991,68.0,298440.15
apartment,Rio Grande do Sul,South,-29.763352893,-51.1485242844,114.0,298840.2
apartment,Rio Grande do Sul,South,-30.03804,-51.213978,107.0,656236.96
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,142.0,1161034.64
apartment,Rio Grande do Sul,South,-30.039001,-51.18441,79.0,788520.85
house,Rio Grande do Sul,South,-29.9141238,-51.197333,186.0,368502.29
apartment,Rio Grande do Sul,South,-30.040146,-51.176842,123.0,398252.92
apartment,Rio Grande do Sul,South,-30.081381,-51.205845,70.0,394260.42
apartment,Rio Grande do Sul,South,-30.0494115,-51.2228844,66.0,339363.39
house,Rio Grande do Sul,South,-30.1555835,-51.1652092,,311415.82
house,Rio Grande do Sul,South,-30.106512,-51.121956,101.0,494701.71
apartment,Rio Grande do Sul,South,-30.009123,-51.154583,106.0,477105.03
apartment,Rio Grande do Sul,South,-30.041872,-51.215961,110.0,339363.39
apartment,Rio Grande do Sul,South,-29.6956423,-53.8161646,,504797.64
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,57.0,625949.09
apartment,Rio Grande do Sul,South,-30.152109,-51.221676,56.0,267542.73
house,Rio Grande do Sul,South,-30.087744,-51.122196,156.0,888443.9
house,Rio Grande do Sul,South,-29.815346,-50.070118,92.0,757196.48
apartment,Rio Grande do Sul,South,-30.039709,-51.209019,118.0,369511.86
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,107.0,558951.47
house,Rio Grande do Sul,South,-30.105209,-51.249218,178.0,1115294.91
apartment,Rio Grande do Sul,South,-30.0222107,-51.1795337,103.0,748595.73
apartment,Rio Grande do Sul,South,-30.03548,-51.191505,144.0,686524.82
apartment,Rio Grande do Sul,South,-29.175417,-51.185432,117.0,446163.05
apartment,Rio Grande do Sul,South,-29.6890826,-53.8086526,139.0,424030.02
apartment,Rio Grande do Sul,South,-29.6914375,-53.8268614,60.0,373550.26
house,Rio Grande do Sul,South,-29.784315931,-55.8079397805,120.0,262494.77
house,Rio Grande do Sul,South,-30.039631,-51.119343,152.0,393742.15
apartment,Rio Grande do Sul,South,-30.006578,-51.1507,81.0,472490.6
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,63.0,244541.25
apartment,Rio Grande do Sul,South,-29.7018978,-53.7239333,54.0,262494.77
apartment,Rio Grande do Sul,South,-30.039816,-51.223164,59.0,394603.34
apartment,Rio Grande do Sul,South,-30.029697,-51.202991,117.0,454317.88
apartment,Rio Grande do Sul,South,-30.030441,-51.227158,109.0,499063.83
house,Rio Grande do Sul,South,-30.1622255,-51.1787236,106.0,328118.46
house,Rio Grande do Sul,South,-30.13657,-51.223373,134.0,728633.21
apartment,Rio Grande do Sul,South,-29.374611,-51.1140598,59.0,299438.28
